geonameid,name,asciiname,country_code,country_name,admin1,latitude,longitude,population,timezone
3183875,Tirana,Tirana,AL,Albania,50,41.32744,19.81866,418495,Europe/Tirane
3185728,Durrës,Durres,AL,Albania,42,41.32355,19.45469,195920,Europe/Tirane
3183719,Vlorë,Vlore,AL,Albania,51,40.4696,19.48379,115261,Europe/Tirane
783263,Elbasan,Elbasan,AL,Albania,43,41.11138,20.08224,100903,Europe/Tirane
3184081,Shkodër,Shkoder,AL,Albania,49,42.06828,19.51258,95553,Europe/Tirane
3184862,Lushnjë,Lushnje,AL,Albania,44,40.94194,19.705,63135,Europe/Tirane
3186084,Berat,Berat,AL,Albania,40,40.70583,19.95222,62232,Europe/Tirane
3185670,Fier-Çifçi,Fier-Cifci,AL,Albania,44,40.71667,19.56667,60995,Europe/Tirane
782756,Korçë,Korce,AL,Albania,46,40.61861,20.78083,58259,Europe/Tirane
3185672,Fier,Fier,AL,Albania,44,40.7251,19.55823,56297,Europe/Tirane
3185082,Krujë,Kruje,AL,Albania,42,41.50917,19.79278,51191,Europe/Tirane
2507480,Algiers,Algiers,DZ,Algeria,01,36.73225,3.08746,2364230,Africa/Algiers
2485926,Oran,Oran,DZ,Algeria,09,35.69906,-0.63588,803329,Africa/Algiers
2501152,Constantine,Constantine,DZ,Algeria,04,36.365,6.61472,448028,Africa/Algiers
2506999,Annaba,Annaba,DZ,Algeria,37,36.9,7.76667,342703,Africa/Algiers
2503769,Blida,Blida,DZ,Algeria,20,36.47004,2.8277,331779,Africa/Algiers
2505572,Batna City,Batna City,DZ,Algeria,03,35.55597,6.17414,289504,Africa/Algiers
2505854,Bab Ezzouar,Bab Ezzouar,DZ,Algeria,01,36.72615,3.18291,275630,Africa/Algiers
2500017,Djelfa,Djelfa,DZ,Algeria,22,34.67279,3.263,265833,Africa/Algiers
2481700,Sétif,Setif,DZ,Algeria,12,36.19112,5.41373,252127,Africa/Algiers
2481007,Sidi Bel Abbes,Sidi Bel Abbes,DZ,Algeria,30,35.18994,-0.63085,210146,Africa/Algiers
2503826,Biskra,Biskra,DZ,Algeria,19,34.85038,5.72805,204661,Africa/Algiers
2477461,Tébessa,Tebessa,DZ,Algeria,33,35.40417,8.12417,194461,Africa/Algiers
2497411,El Oued,El Oued,DZ,Algeria,43,33.35608,6.86319,186525,Africa/Algiers
2479536,Skikda,Skikda,DZ,Algeria,31,36.87617,6.90921,182903,Africa/Algiers
2476897,Tiaret,Tiaret,DZ,Algeria,13,35.37103,1.31699,178915,Africa/Algiers
2498611,Chlef,Chlef,DZ,Algeria,41,36.16525,1.33452,178616,Africa/Algiers
2505329,Béjaïa,Bejaia,DZ,Algeria,18,36.75587,5.08433,176139,Africa/Algiers
2475687,Tlemcen,Tlemcen,DZ,Algeria,15,34.87833,-1.315,173531,Africa/Algiers
2485801,Ouargla,Ouargla,DZ,Algeria,50,31.94932,5.32502,169928,Africa/Algiers
2505530,Béchar,Bechar,DZ,Algeria,38,31.61667,-2.21667,165241,Africa/Algiers
2240449,Luanda,Luanda,AO,Angola,20,-8.83682,13.23432,2776168,Africa/Luanda
3347762,Lubango,Lubango,AO,Angola,09,-14.91717,13.4925,600751,Africa/Luanda
3348313,Huambo,Huambo,AO,Angola,08,-12.77611,15.73917,595304,Africa/Luanda
3351663,Benguela,Benguela,AO,Angola,01,-12.57674,13.40268,555124,Africa/Luanda
2243271,Cabinda,Cabinda,AO,Angola,03,-5.56198,12.19476,550000,Africa/Luanda
2239862,Malanje,Malanje,AO,Angola,12,-9.54015,16.34096,455000,Africa/Luanda
145531,Saurimo,Saurimo,AO,Angola,18,-9.66078,20.39155,393000,Africa/Luanda
3347939,Lobito,Lobito,AO,Angola,01,-12.3644,13.53601,357950,Africa/Luanda
3348078,Cuíto,Cuito,AO,Angola,02,-12.38333,16.93333,355423,Africa/Luanda
2236568,Uíge,Uige,AO,Angola,15,-7.60874,15.06131,322531,Africa/Luanda
3347719,Luena,Luena,AO,Angola,14,-11.78333,19.91667,273675,Africa/Luanda
3347019,Mossamedes,Mossamedes,AO,Angola,13,-15.19611,12.15222,255000,Africa/Luanda
3347353,Menongue,Menongue,AO,Angola,04,-14.6585,17.69099,251178,Africa/Luanda
145778,Chitato,Chitato,AO,Angola,17,-7.3,20.73333,246880,Africa/Luanda
3346015,Sumbe,Sumbe,AO,Angola,06,-11.20605,13.84371,205832,Africa/Luanda
2236967,Soyo,Soyo,AO,Angola,16,-6.1349,12.36894,200920,Africa/Luanda
145757,Dundo,Dundo,AO,Angola,17,-7.36643,20.81557,177604,Africa/Luanda
2239076,N'dalatando,N'dalatando,AO,Angola,05,-9.29782,14.91162,161584,Africa/Luanda
2239520,Mbanza Kongo,Mbanza Kongo,AO,Angola,16,-6.26667,14.23833,148000,Africa/Luanda
3351500,Caála,Caala,AO,Angola,08,-12.8525,15.56056,130000,Africa/Luanda
2761369,Vienna,Vienna,AT,Austria,09,48.20849,16.37208,1691468,Europe/Vienna
2778067,Graz,Graz,AT,Austria,06,47.06733,15.44197,303270,Europe/Vienna
2772400,Linz,Linz,AT,Austria,04,48.30639,14.28611,204846,Europe/Vienna
8063098,Favoriten,Favoriten,AT,Austria,09,48.16116,16.38233,201882,Europe/Vienna
11903636,Donaustadt,Donaustadt,AT,Austria,09,48.2333,16.46002,187007,Europe/Vienna
2779469,Floridsdorf,Floridsdorf,AT,Austria,09,48.25,16.4,162779,Europe/Vienna
2766824,Salzburg,Salzburg,AT,Austria,05,47.79941,13.04399,157245,Europe/Vienna
2775220,Innsbruck,Innsbruck,AT,Austria,07,47.26266,11.39454,132493,Europe/Vienna
2769359,Ottakring,Ottakring,AT,Austria,09,48.21667,16.3,104627,Europe/Vienna
2765028,Simmering,Simmering,AT,Austria,09,48.18333,16.43333,101420,Europe/Vienna
2774326,Klagenfurt am Wörthersee,Klagenfurt am Woerthersee,AT,Austria,02,46.62472,14.30528,100316,Europe/Vienna
12214069,Landstraße,Landstrasse,AT,Austria,09,48.2019,16.38792,98389,Europe/Vienna
2775371,Penzing,Penzing,AT,Austria,09,48.2,16.26667,98176,Europe/Vienna
2771706,Meidling,Meidling,AT,Austria,09,48.16667,16.33333,97624,Europe/Vienna
12214081,Brigittenau,Brigittenau,AT,Austria,09,48.24275,16.37551,86967,Europe/Vienna
2779139,Fünfhaus,Fuenfhaus,AT,Austria,09,48.19596,16.3183,76396,Europe/Vienna
2600996,Döbling,Doebling,AT,Austria,09,48.25,16.33333,75418,Europe/Vienna
2762372,Villach,Villach,AT,Austria,02,46.61028,13.85583,58882,Europe/Vienna
2776488,Hernals,Hernals,AT,Austria,09,48.23333,16.26667,57546,Europe/Vienna
12214070,Margareten,Margareten,AT,Austria,09,48.1855,16.35373,54412,Europe/Vienna
385038,Ar Rifā‘,Ar Rifa',BH,Bahrain,17,26.13,50.555,195606,Asia/Bahrain
290340,Manama,Manama,BH,Bahrain,16,26.22787,50.58565,147074,Asia/Bahrain
290332,Al Muharraq,Al Muharraq,BH,Bahrain,15,26.25722,50.61194,97458,Asia/Bahrain
290269,Dār Kulayb,Dar Kulayb,BH,Bahrain,17,26.06861,50.50389,65466,Asia/Bahrain
290247,Madīnat Ḩamad,Madinat Hamad,BH,Bahrain,19,26.11528,50.50694,52718,Asia/Bahrain
625144,Minsk,Minsk,BY,Belarus,04,53.90019,27.56653,1742124,Europe/Minsk
627907,Homyel',Homyel',BY,Belarus,02,52.4345,30.9754,501102,Europe/Minsk
627904,Hrodna,Hrodna,BY,Belarus,03,53.6758,23.82887,361115,Europe/Minsk
620127,Vitebsk,Vitebsk,BY,Belarus,07,55.1904,30.2049,358395,Europe/Minsk
625665,Mahilyow,Mahilyow,BY,Belarus,06,53.90876,30.34044,353110,Europe/Minsk
629634,Brest,Brest,BY,Belarus,01,52.10894,23.71749,344470,Europe/Minsk
630468,Bobruysk,Bobruysk,BY,Belarus,06,53.14636,29.20552,207351,Europe/Minsk
630429,Baranovichi,Baranovichi,BY,Belarus,01,53.13253,26.00774,171361,Europe/Minsk
630376,Barysaw,Barysaw,BY,Belarus,05,54.2279,28.505,135696,Europe/Minsk
623549,Pinsk,Pinsk,BY,Belarus,01,52.12153,26.06726,124295,Europe/Minsk
625324,Mazyr,Mazyr,BY,Belarus,02,52.04162,29.21631,105152,Europe/Minsk
626081,Lida,Lida,BY,Belarus,03,53.88333,25.29972,103916,Europe/Minsk
624079,Orsha,Orsha,BY,Belarus,07,54.51362,30.40365,102759,Europe/Minsk
622428,Soligorsk,Soligorsk,BY,Belarus,05,52.78981,27.53583,97818,Europe/Minsk
624784,Novopolotsk,Novopolotsk,BY,Belarus,07,55.52618,28.59308,95717,Europe/Minsk
625625,Maladziečna,Maladziecna,BY,Belarus,05,54.3167,26.854,89068,Europe/Minsk
623317,Polotsk,Polotsk,BY,Belarus,07,55.4879,28.7856,79579,Europe/Minsk
618806,Zhlobin,Zhlobin,BY,Belarus,02,52.8926,30.024,76844,Europe/Minsk
622794,Rechytsa,Rechytsa,BY,Belarus,02,52.3617,30.3916,65213,Europe/Minsk
618800,Horad Zhodzina,Horad Zhodzina,BY,Belarus,05,54.0985,28.3331,63744,Europe/Minsk
2800866,Brussels,Brussels,BE,Belgium,BRU,50.85045,4.34878,1019022,Europe/Brussels
2803138,Antwerpen,Antwerpen,BE,Belgium,VLG,51.22047,4.40026,529247,Europe/Brussels
2797656,Gent,Gent,BE,Belgium,VLG,51.05,3.71667,265086,Europe/Brussels
2800481,Charleroi,Charleroi,BE,Belgium,WAL,50.41136,4.44448,200132,Europe/Brussels
2792413,Liège,Liege,BE,Belgium,WAL,50.63373,5.56749,195278,Europe/Brussels
2803201,Anderlecht,Anderlecht,BE,Belgium,BRU,50.83619,4.31454,160553,Europe/Brussels
2787149,Schaerbeek,Schaerbeek,BE,Belgium,BRU,50.86935,4.37737,132761,Europe/Brussels
2800931,Brugge,Brugge,BE,Belgium,VLG,51.20892,3.22424,118509,Europe/Brussels
2790471,Namur,Namur,BE,Belgium,WAL,50.4669,4.86746,110939,Europe/Brussels
2792482,Leuven,Leuven,BE,Belgium,VLG,50.87959,4.70093,101032,Europe/Brussels
2791018,Molenbeek-Saint-Jean,Molenbeek-Saint-Jean,BE,Belgium,BRU,50.8499,4.31248,97037,Europe/Brussels
2790869,Mons,Mons,BE,Belgium,WAL,50.45413,3.95229,95299,Europe/Brussels
2795011,Ixelles,Ixelles,BE,Belgium,BRU,50.83333,4.36667,86671,Europe/Brussels
2785123,Uccle,Uccle,BE,Belgium,BRU,50.80225,4.33943,82929,Europe/Brussels
2799478,Deurne,Deurne,BE,Belgium,VLG,51.22134,4.46595,78747,Europe/Brussels
2796491,Hasselt,Hasselt,BE,Belgium,VLG,50.93106,5.33781,77651,Europe/Brussels
2803448,Aalst,Aalst,BE,Belgium,VLG,50.93604,4.0355,77534,Europe/Brussels
2791537,Mechelen,Mechelen,BE,Belgium,VLG,51.02574,4.47762,77530,Europe/Brussels
2793508,La Louvière,La Louviere,BE,Belgium,WAL,50.48657,4.18785,76668,Europe/Brussels
2794055,Kortrijk,Kortrijk,BE,Belgium,VLG,50.82803,3.26487,73879,Europe/Brussels
2394819,Cotonou,Cotonou,BJ,Benin,14,6.36536,2.41833,679012,Africa/Porto-Novo
2395914,Abomey-Calavi,Abomey-Calavi,BJ,Benin,09,6.44852,2.35566,385755,Africa/Porto-Novo
2392087,Porto-Novo,Porto-Novo,BJ,Benin,16,6.49646,2.60359,264320,Africa/Porto-Novo
2392204,Parakou,Parakou,BJ,Benin,10,9.33716,2.63031,255478,Africa/Porto-Novo
2394092,Godomè,Godome,BJ,Benin,09,6.38948,2.34581,253262,Africa/Porto-Novo
2395915,Abomey,Abomey,BJ,Benin,18,7.18286,1.99119,117824,Africa/Porto-Novo
2394560,Djougou,Djougou,BJ,Benin,13,9.70853,1.66598,94773,Africa/Porto-Novo
2395049,Bohicon,Bohicon,BJ,Benin,18,7.17826,2.0667,93744,Africa/Porto-Novo
2394427,Ekpé,Ekpe,BJ,Benin,16,6.39209,2.53725,75313,Africa/Porto-Novo
2392505,Nikki,Nikki,BJ,Benin,10,9.94009,3.21075,66109,Africa/Porto-Novo
2392837,Malanville,Malanville,BJ,Benin,07,11.86819,3.38327,64639,Africa/Porto-Novo
2393693,Kandi,Kandi,BJ,Benin,07,11.13417,2.93861,56043,Africa/Porto-Novo
2393561,Kérou,Kerou,BJ,Benin,08,10.82578,2.10479,54276,Africa/Porto-Novo
2392601,Natitingou,Natitingou,BJ,Benin,08,10.30416,1.37962,53284,Africa/Porto-Novo
3191281,Sarajevo,Sarajevo,BA,Bosnia and Herzegovina,01,43.84864,18.35644,696731,Europe/Sarajevo
3204541,Banja Luka,Banja Luka,BA,Bosnia and Herzegovina,02,44.77879,17.20629,221106,Europe/Sarajevo
3186573,Zenica,Zenica,BA,Bosnia and Herzegovina,01,44.20169,17.90397,164423,Europe/Sarajevo
3188582,Tuzla,Tuzla,BA,Bosnia and Herzegovina,01,44.53842,18.66709,142486,Europe/Sarajevo
3194828,Mostar,Mostar,BA,Bosnia and Herzegovina,01,43.34333,17.80806,104518,Europe/Sarajevo
3204222,Bihać,Bihac,BA,Bosnia and Herzegovina,01,44.81694,15.87083,75641,Europe/Sarajevo
3199145,Ilidža,Ilidza,BA,Bosnia and Herzegovina,01,43.83148,18.30697,71277,Europe/Sarajevo
933773,Gaborone,Gaborone,BW,Botswana,14,-24.65451,25.90859,246325,Africa/Gaborone
933778,Francistown,Francistown,BW,Botswana,13,-21.17,27.50778,103417,Africa/Gaborone
933331,Mogoditshane,Mogoditshane,BW,Botswana,06,-24.62694,25.86556,88004,Africa/Gaborone
933366,Maun,Maun,BW,Botswana,11,-19.98333,23.41667,85350,Africa/Gaborone
933305,Molepolole,Molepolole,BW,Botswana,06,-24.40659,25.49508,74861,Africa/Gaborone
933088,Serowe,Serowe,BW,Botswana,01,-22.38754,26.71077,55676,Africa/Gaborone
933004,Tlokweng,Tlokweng,BW,Botswana,09,-24.66861,25.97111,55508,Africa/Gaborone
933182,Palapye,Palapye,BW,Botswana,01,-22.54605,27.12507,52636,Africa/Gaborone
933340,Mochudi,Mochudi,BW,Botswana,05,-24.41667,26.15,50321,Africa/Gaborone
727011,Sofia,Sofia,BG,Bulgaria,42,42.69751,23.32415,1152556,Europe/Sofia
728193,Plovdiv,Plovdiv,BG,Bulgaria,51,42.15387,24.75001,346893,Europe/Sofia
726050,Varna,Varna,BG,Bulgaria,61,43.21912,27.91024,312770,Europe/Sofia
732770,Burgas,Burgas,BG,Bulgaria,39,42.50651,27.46886,195966,Europe/Sofia
726848,Stara Zagora,Stara Zagora,BG,Bulgaria,59,42.43205,25.64262,143431,Europe/Sofia
727523,Ruse,Ruse,BG,Bulgaria,53,43.84872,25.9534,143417,Europe/Sofia
728203,Pleven,Pleven,BG,Bulgaria,50,43.41791,24.61666,100952,Europe/Sofia
727079,Sliven,Sliven,BG,Bulgaria,56,42.68607,26.32558,83740,Europe/Sofia
728330,Pernik,Pernik,BG,Bulgaria,49,42.59671,23.03318,82467,Europe/Sofia
726418,Dobrich,Dobrich,BG,Bulgaria,40,43.56491,27.83138,79269,Europe/Sofia
727233,Shumen,Shumen,BG,Bulgaria,54,43.27064,26.92286,72342,Europe/Sofia
733191,Blagoevgrad,Blagoevgrad,BG,Bulgaria,38,42.01457,23.09804,67810,Europe/Sofia
730435,Haskovo,Haskovo,BG,Bulgaria,43,41.93415,25.55557,67086,Europe/Sofia
725993,Veliko Tŭrnovo,Veliko Turnovo,BG,Bulgaria,62,43.08124,25.62904,66217,Europe/Sofia
731549,Gabrovo,Gabrovo,BG,Bulgaria,41,42.87419,25.31823,66175,Europe/Sofia
728378,Pazardzhik,Pazardzhik,BG,Bulgaria,48,42.19934,24.33318,65671,Europe/Sofia
725712,Vratsa,Vratsa,BG,Bulgaria,64,43.21052,23.56312,64941,Europe/Sofia
725578,Yambol,Yambol,BG,Bulgaria,65,42.48243,26.50006,63656,Europe/Sofia
733618,Asenovgrad,Asenovgrad,BG,Bulgaria,51,42.01667,24.86667,54778,Europe/Sofia
729794,Kardzhali,Kardzhali,BG,Bulgaria,44,41.64502,25.36578,51000,Europe/Sofia
2357048,Ouagadougou,Ouagadougou,BF,Burkina Faso,03,12.36566,-1.53388,2415266,Africa/Ouagadougou
2362344,Bobo-Dioulasso,Bobo-Dioulasso,BF,Burkina Faso,09,11.17715,-4.2979,904920,Africa/Ouagadougou
2358946,Koudougou,Koudougou,BF,Burkina Faso,06,12.25263,-2.36272,160239,Africa/Ouagadougou
2356157,Saaba,Saaba,BF,Burkina Faso,03,12.37136,-1.41468,136011,Africa/Ouagadougou
2357043,Ouahigouya,Ouahigouya,BF,Burkina Faso,10,13.58278,-2.42158,124587,Africa/Ouagadougou
2359608,Kaya,Kaya,BF,Burkina Faso,05,13.09167,-1.08444,121970,Africa/Ouagadougou
2362909,Banfora,Banfora,BF,Burkina Faso,02,10.63333,-4.76667,117452,Africa/Ouagadougou
2356300,Pouytenga,Pouytenga,BF,Burkina Faso,04,12.25162,-0.42565,96469,Africa/Ouagadougou
2360073,Houndé,Hounde,BF,Burkina Faso,09,11.5,-3.51667,87151,Africa/Ouagadougou
2360886,Fada N'gourma,Fada N'gourma,BF,Burkina Faso,08,12.06157,0.35843,73200,Africa/Ouagadougou
2357109,Nioko I,Nioko I,BF,Burkina Faso,03,12.39501,-1.43861,65263,Africa/Ouagadougou
2361477,Dédougou,Dedougou,BF,Burkina Faso,01,12.46338,-3.46075,63617,Africa/Ouagadougou
2354675,Tenkodogo,Tenkodogo,BF,Burkina Faso,04,11.78,-0.36972,61936,Africa/Ouagadougou
2361177,Djibo,Djibo,BF,Burkina Faso,12,14.0994,-1.62554,61462,Africa/Ouagadougou
2359142,Kongoussi,Kongoussi,BF,Burkina Faso,05,13.32583,-1.53472,53627,Africa/Ouagadougou
2358382,Léo,Leo,BF,Burkina Faso,06,11.10033,-2.10654,51743,Africa/Ouagadougou
425378,Bujumbura,Bujumbura,BI,Burundi,24,-3.38193,29.36142,769317,Africa/Bujumbura
426272,Gitega,Gitega,BI,Burundi,13,-3.42708,29.92463,64904,Africa/Bujumbura
430569,Ngozi,Ngozi,BI,Burundi,19,-2.9075,29.8306,61716,Africa/Bujumbura
423549,Rumonge,Rumonge,BI,Burundi,26,-3.9736,29.4386,55599,Africa/Bujumbura
3374333,Praia,Praia,CV,Cabo Verde,14,14.93152,-23.51254,137868,Atlantic/Cape_Verde
3374462,Mindelo,Mindelo,CV,Cabo Verde,11,16.89014,-24.98042,69013,Atlantic/Cape_Verde
2232593,Douala,Douala,CM,Cameroon,05,4.04827,9.70428,1338082,Africa/Douala
2220957,Yaoundé,Yaounde,CM,Cameroon,11,3.86667,11.51667,1299369,Africa/Douala
2234974,Bamenda,Bamenda,CM,Cameroon,07,5.9597,10.14597,420445,Africa/Douala
2235189,Bafoussam,Bafoussam,CM,Cameroon,08,5.47775,10.41759,373268,Africa/Douala
2228373,Maroua,Maroua,CM,Cameroon,12,10.59095,14.31593,314122,Africa/Douala
2224827,Ngaoundéré,Ngaoundere,CM,Cameroon,10,7.32765,13.58472,238196,Africa/Douala
2229752,Kumba,Kumba,CM,Cameroon,09,4.6363,9.4469,225046,Africa/Douala
2223763,Nkongsamba,Nkongsamba,CM,Cameroon,05,4.9547,9.9404,162309,Africa/Douala
2233410,Buea,Buea,CM,Cameroon,09,4.15342,9.24231,140533,Africa/Douala
2229798,Kousséri,Kousseri,CM,Cameroon,12,12.07689,15.03063,139024,Africa/Douala
2234359,Bertoua,Bertoua,CM,Cameroon,04,4.57728,13.68459,137993,Africa/Douala
2229411,Limbe,Limbe,CM,Cameroon,09,4.02356,9.20607,131381,Africa/Douala
2231506,Foumban,Foumban,CM,Cameroon,08,5.72662,10.89865,130287,Africa/Douala
2229748,Kumbo,Kumbo,CM,Cameroon,07,6.2,10.66667,125124,Africa/Douala
2232239,Edéa,Edea,CM,Cameroon,05,3.8,10.13333,103861,Africa/Douala
2232283,Ébolowa,Ebolowa,CM,Cameroon,14,2.9,11.15,101363,Africa/Douala
2232444,Dschang,Dschang,CM,Cameroon,08,5.44397,10.05332,99582,Africa/Douala
2221504,Tiko,Tiko,CM,Cameroon,09,4.075,9.36005,94836,Africa/Douala
2229761,Kribi,Kribi,CM,Cameroon,14,2.93725,9.90765,93482,Africa/Douala
2228079,Mbalmayo,Mbalmayo,CM,Cameroon,11,3.51667,11.5,82384,Africa/Douala
2389853,Bangui,Bangui,CF,Central African Republic,18,4.36122,18.55496,812407,Africa/Bangui
2388873,Bimbo,Bimbo,CF,Central African Republic,17,4.25671,18.41583,348802,Africa/Bangui
2389422,Bégoua,Begoua,CF,Central African Republic,17,4.45437,18.53475,264067,Africa/Bangui
2387495,Carnot,Carnot,CF,Central African Republic,19,4.94273,15.87735,129032,Africa/Bangui
2389086,Berbérati,Berberati,CF,Central African Republic,04,4.26116,15.79216,103713,Africa/Bangui
240604,Bambari,Bambari,CF,Central African Republic,11,5.76795,20.67565,83029,Africa/Bangui
2387926,Bouar,Bouar,CF,Central African Republic,09,5.93404,15.59599,71680,Africa/Bangui
2388036,Bossangoa,Bossangoa,CF,Central African Republic,12,6.49263,17.45518,55353,Africa/Bangui
2386012,Kaga-Bandoro,Kaga-Bandoro,CF,Central African Republic,15,6.98961,19.18744,55047,Africa/Bangui
240498,Bangassou,Bangassou,CF,Central African Republic,08,4.74132,22.81838,54059,Africa/Bangui
2427123,N'Djamena,N'Djamena,TD,Chad,21,12.10672,15.0444,1359526,Africa/Ndjamena
2427455,Moundou,Moundou,TD,Chad,08,8.57437,16.07722,196124,Africa/Ndjamena
245785,Abéché,Abeche,TD,Chad,12,13.82916,20.8324,139983,Africa/Ndjamena
2425791,Sarh,Sarh,TD,Chad,17,9.14555,18.38331,138928,Africa/Ndjamena
2430506,Kelo,Kelo,TD,Chad,14,9.30859,15.80658,82677,Africa/Ndjamena
245338,Am Timan,Am Timan,TD,Chad,13,11.0433,20.28342,74691,Africa/Ndjamena
2433437,Doba,Doba,TD,Chad,09,8.66389,16.85324,70942,Africa/Ndjamena
2426240,Pala,Pala,TD,Chad,20,9.3646,14.90725,70677,Africa/Ndjamena
2434910,Bongor,Bongor,TD,Chad,16,10.28088,15.37425,63699,Africa/Ndjamena
243787,Goz Beida,Goz Beida,TD,Chad,25,12.22643,21.40983,58941,Africa/Ndjamena
2429605,Koumra,Koumra,TD,Chad,19,8.91587,17.55046,54109,Africa/Ndjamena
2427637,Mongo,Mongo,TD,Chad,05,12.18514,18.6884,53768,Africa/Ndjamena
2434979,Bol,Bol,TD,Chad,07,13.46729,14.71352,51389,Africa/Ndjamena
2428394,Mao,Mao,TD,Chad,06,14.12286,15.31189,50681,Africa/Ndjamena
921772,Moroni,Moroni,KM,Comoros,02,-11.70216,43.25506,74749,Indian/Comoro
3186886,Zagreb,Zagreb,HR,Croatia,21,45.81444,15.97798,663592,Europe/Zagreb
3190261,Split,Split,HR,Croatia,15,43.50891,16.43915,149830,Europe/Zagreb
3191648,Rijeka,Rijeka,HR,Croatia,12,45.32673,14.44241,107964,Europe/Zagreb
3193935,Osijek,Osijek,HR,Croatia,10,45.55066,18.6942,75535,Europe/Zagreb
3186952,Zadar,Zadar,HR,Croatia,19,44.11578,15.22514,67309,Europe/Zagreb
3190966,Sesvete,Sesvete,HR,Croatia,21,45.83111,16.11639,55313,Europe/Zagreb
3192224,Pula,Pula,HR,Croatia,04,44.86833,13.84806,52220,Europe/Zagreb
146268,Nicosia,Nicosia,CY,Cyprus,04,35.17284,33.35397,200452,Asia/Nicosia
146384,Limassol,Limassol,CY,Cyprus,05,34.68406,33.03794,154000,Asia/Nicosia
146400,Larnaca,Larnaca,CY,Cyprus,03,34.9221,33.62794,72000,Asia/Nicosia
146054,Stróvolos,Strovolos,CY,Cyprus,04,35.14867,33.33384,67904,Asia/Nicosia
3067696,Prague,Prague,CZ,Czechia,52,50.08804,14.42076,1165581,Europe/Prague
3078610,Brno,Brno,CZ,Czechia,78,49.19522,16.60796,379466,Europe/Prague
3068799,Ostrava,Ostrava,CZ,Czechia,85,49.83465,18.28204,279791,Europe/Prague
3068160,Pilsen,Pilsen,CZ,Czechia,87,49.74747,13.37759,168733,Europe/Prague
3071961,Liberec,Liberec,CZ,Czechia,83,50.76711,15.05619,102951,Europe/Prague
3069011,Olomouc,Olomouc,CZ,Czechia,84,49.59552,17.25175,99496,Europe/Prague
3077916,České Budějovice,Ceske Budejovice,CZ,Czechia,79,48.97447,14.47434,93426,Europe/Prague
3074967,Hradec Králové,Hradec Kralove,CZ,Czechia,82,50.20923,15.83277,90596,Europe/Prague
3063548,Ústí nad Labem,Usti nad Labem,CZ,Czechia,89,50.6607,14.03227,90378,Europe/Prague
3068582,Pardubice,Pardubice,CZ,Czechia,86,50.04075,15.77659,88520,Europe/Prague
3075921,Havířov,Havirov,CZ,Czechia,85,49.77984,18.43688,82768,Europe/Prague
3061370,Zlín,Zlin,CZ,Czechia,90,49.22645,17.67065,72973,Europe/Prague
3070291,Most,Most,CZ,Czechia,89,50.50301,13.63617,67905,Europe/Prague
3073699,Kladno,Kladno,CZ,Czechia,88,50.14734,14.10285,66903,Europe/Prague
3073789,Karviná,Karvina,CZ,Czechia,85,49.854,18.54169,63677,Europe/Prague
3065112,Stodůlky,Stodulky,CZ,Czechia,52,50.05,14.31667,60758,Europe/Prague
3068927,Opava,Opava,CZ,Czechia,85,49.93866,17.90257,60252,Europe/Prague
3076127,Frýdek-Místek,Frydek-Mistek,CZ,Czechia,85,49.68333,18.35,59416,Europe/Prague
3061412,Žižkov,Zizkov,CZ,Czechia,52,50.08333,14.45,58267,Europe/Prague
3077244,Děčín,Decin,CZ,Czechia,89,50.78215,14.21478,52058,Europe/Prague
2618425,Copenhagen,Copenhagen,DK,Denmark,17,55.67594,12.56553,1153615,Europe/Copenhagen
2624652,Århus,Arhus,DK,Denmark,18,56.15674,10.21076,285273,Europe/Copenhagen
2615876,Odense,Odense,DK,Denmark,21,55.39594,10.38831,180863,Europe/Copenhagen
2624886,Aalborg,Aalborg,DK,Denmark,19,57.048,9.9187,142937,Europe/Copenhagen
2621942,Frederiksberg,Frederiksberg,DK,Denmark,17,55.67938,12.53463,95029,Europe/Copenhagen
2622447,Esbjerg,Esbjerg,DK,Denmark,21,55.47028,8.45187,71698,Europe/Copenhagen
2615006,Randers,Randers,DK,Denmark,18,56.4607,10.03639,62802,Europe/Copenhagen
2618528,Kolding,Kolding,DK,Denmark,21,55.4904,9.47216,61638,Europe/Copenhagen
2619771,Horsens,Horsens,DK,Denmark,18,55.86066,9.85034,61074,Europe/Copenhagen
2610613,Vejle,Vejle,DK,Denmark,21,55.70927,9.5357,60231,Europe/Copenhagen
2619528,Hvidovre,Hvidovre,DK,Denmark,17,55.64297,12.47708,53527,Europe/Copenhagen
2618741,Klinteby Frihed,Klinteby Frihed,DK,Denmark,20,55.19705,11.59603,53443,Europe/Copenhagen
2624427,Avedøre,Avedore,DK,Denmark,17,55.62722,12.45644,53443,Europe/Copenhagen
2614481,Roskilde,Roskilde,DK,Denmark,20,55.64152,12.08035,51916,Europe/Copenhagen
2620425,Herning,Herning,DK,Denmark,18,56.13615,8.97662,50565,Europe/Copenhagen
223817,Djibouti,Djibouti,DJ,Djibouti,07,11.58901,43.14503,626512,Africa/Djibouti
225284,Ali Sabih,Ali Sabih,DJ,Djibouti,01,11.15583,42.7125,50006,Africa/Djibouti
360630,Cairo,Cairo,EG,Egypt,11,30.06263,31.24967,9606916,Africa/Cairo
361058,Alexandria,Alexandria,EG,Egypt,06,31.20176,29.91582,5263542,Africa/Cairo
360995,Giza,Giza,EG,Egypt,08,30.00944,31.20861,4367343,Africa/Cairo
